mach,alpha_deg,protuberance,cd_power_off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
3.85,0,0.25,0.413,0.372,0.413,0.372,0,83.406
3.85,0,0.37,0.473,0.432,0.473,0.432,0,83.406
3.85,0,0.49,0.533,0.492,0.533,0.492,0,83.406
3.85,0,0.61,0.592,0.552,0.592,0.552,0,83.406
3.85,0,0.74,0.652,0.612,0.652,0.612,0,83.406
3.85,0,0.86,0.712,0.671,0.712,0.671,0,83.406
3.85,0,1,0.781,0.741,0.781,0.741,0,83.406
3.86,0,0,0.293,0.252,0.293,0.252,0,83.328
3.86,0,0.12,0.353,0.312,0.353,0.312,0,83.328
3.86,0,0.25,0.412,0.372,0.412,0.372,0,83.328
3.86,0,0.37,0.472,0.432,0.472,0.432,0,83.328
3.86,0,0.49,0.532,0.491,0.532,0.491,0,83.328
3.86,0,0.61,0.592,0.551,0.592,0.551,0,83.328
3.86,0,0.74,0.652,0.611,0.652,0.611,0,83.328
3.86,0,0.86,0.711,0.671,0.711,0.671,0,83.328
3.86,0,1,0.781,0.74,0.781,0.74,0,83.328
3.87,0,0,0.292,0.252,0.292,0.252,0,83.255
3.87,0,0.12,0.352,0.312,0.352,0.312,0,83.255
3.87,0,0.25,0.412,0.371,0.412,0.371,0,83.255
3.87,0,0.37,0.472,0.431,0.472,0.431,0,83.255
3.87,0,0.49,0.531,0.491,0.531,0.491,0,83.255
3.87,0,0.61,0.591,0.551,0.591,0.551,0,83.255
3.87,0,0.74,0.651,0.611,0.651,0.611,0,83.255
3.87,0,0.86,0.711,0.67,0.711,0.67,0,83.255
3.87,0,1,0.78,0.74,0.78,0.74,0,83.255
3.88,0,0,0.291,0.251,0.291,0.251,0,83.186
3.88,0,0.12,0.351,0.311,0.351,0.311,0,83.186
3.88,0,0.25,0.411,0.371,0.411,0.371,0,83.186
3.88,0,0.37,0.471,0.431,0.471,0.431,0,83.186
3.88,0,0.49,0.531,0.491,0.531,0.491,0,83.186
3.88,0,0.61,0.591,0.55,0.591,0.55,0,83.186
3.88,0,0.74,0.65,0.61,0.65,0.61,0,83.186
3.88,0,0.86,0.71,0.67,0.71,0.67,0,83.186
3.88,0,1,0.78,0.739,0.78,0.739,0,83.186
3.89,0,0,0.291,0.251,0.291,0.251,0,83.116
3.89,0,0.12,0.351,0.311,0.351,0.311,0,83.116
3.89,0,0.25,0.411,0.37,0.411,0.37,0,83.116
3.89,0,0.37,0.47,0.43,0.47,0.43,0,83.116
3.89,0,0.49,0.53,0.49,0.53,0.49,0,83.116
3.89,0,0.61,0.59,0.55,0.59,0.55,0,83.116
3.89,0,0.74,0.65,0.61,0.65,0.61,0,83.116
3.89,0,0.86,0.71,0.67,0.71,0.67,0,83.116
3.89,0,1,0.779,0.739,0.779,0.739,0,83.116
3.9,0,0,0.29,0.25,0.29,0.25,0,83.046
3.9,0,0.12,0.35,0.31,0.35,0.31,0,83.046
3.9,0,0.25,0.41,0.37,0.41,0.37,0,83.046
3.9,0,0.37,0.47,0.43,0.47,0.43,0,83.046
3.9,0,0.49,0.53,0.49,0.53,0.49,0,83.046
3.9,0,0.61,0.589,0.549,0.589,0.549,0,83.046
3.9,0,0.74,0.649,0.609,0.649,0.609,0,83.046
3.9,0,0.86,0.709,0.669,0.709,0.669,0,83.046
3.9,0,1,0.778,0.738,0.778,0.738,0,83.046
3.91,0,0,0.29,0.25,0.29,0.25,0,82.977
3.91,0,0.12,0.349,0.31,0.349,0.31,0,82.977
3.91,0,0.25,0.409,0.369,0.409,0.369,0,82.977
3.91,0,0.37,0.469,0.429,0.469,0.429,0,82.977
3.91,0,0.49,0.529,0.489,0.529,0.489,0,82.977
3.91,0,0.61,0.589,0.549,0.589,0.549,0,82.977
3.91,0,0.74,0.649,0.609,0.649,0.609,0,82.977
3.91,0,0.86,0.709,0.669,0.709,0.669,0,82.977
3.91,0,1,0.778,0.738,0.778,0.738,0,82.977
3.92,0,0,0.289,0.249,0.289,0.249,0,82.908
3.92,0,0.12,0.349,0.309,0.349,0.309,0,82.908
3.92,0,0.25,0.409,0.369,0.409,0.369,0,82.908
3.92,0,0.37,0.469,0.429,0.469,0.429,0,82.908
3.92,0,0.49,0.528,0.489,0.528,0.489,0,82.908
3.92,0,0.61,0.588,0.548,0.588,0.548,0,82.908
3.92,0,0.74,0.648,0.608,0.648,0.608,0,82.908
3.92,0,0.86,0.708,0.668,0.708,0.668,0,82.908
3.92,0,1,0.777,0.738,0.777,0.738,0,82.908
3.93,0,0,0.288,0.249,0.288,0.249,0,82.838
3.93,0,0.12,0.348,0.309,0.348,0.309,0,82.838
3.93,0,0.25,0.408,0.368,0.408,0.368,0,82.838
3.93,0,0.37,0.468,0.428,0.468,0.428,0,82.838
3.93,0,0.49,0.528,0.488,0.528,0.488,0,82.838
3.93,0,0.61,0.588,0.548,0.588,0.548,0,82.838
3.93,0,0.74,0.648,0.608,0.648,0.608,0,82.838
3.93,0,0.86,0.707,0.668,0.707,0.668,0,82.838
3.93,0,1,0.777,0.737,0.777,0.737,0,82.838
3.94,0,0,0.288,0.248,0.288,0.248,0,82.769
3.94,0,0.12,0.348,0.308,0.348,0.308,0,82.769
3.94,0,0.25,0.408,0.368,0.408,0.368,0,82.769
3.94,0,0.37,0.467,0.428,0.467,0.428,0,82.769
3.94,0,0.49,0.527,0.488,0.527,0.488,0,82.769
3.94,0,0.61,0.587,0.548,0.587,0.548,0,82.769
3.94,0,0.74,0.647,0.607,0.647,0.607,0,82.769
3.94,0,0.86,0.707,0.667,0.707,0.667,0,82.769
3.94,0,1,0.776,0.737,0.776,0.737,0,82.769
3.95,0,0,0.287,0.248,0.287,0.248,0,82.7
3.95,0,0.12,0.347,0.308,0.347,0.308,0,82.7
3.95,0,0.25,0.407,0.368,0.407,0.368,0,82.7
3.95,0,0.37,0.467,0.427,0.467,0.427,0,82.7
3.95,0,0.49,0.527,0.487,0.527,0.487,0,82.7
3.95,0,0.61,0.587,0.547,0.587,0.547,0,82.7
3.95,0,0.74,0.646,0.607,0.646,0.607,0,82.7
3.95,0,0.86,0.706,0.667,0.706,0.667,0,82.7
3.95,0,1,0.776,0.736,0.776,0.736,0,82.7
3.96,0,0,0.287,0.247,0.287,0.247,0,82.632
3.96,0,0.12,0.347,0.307,0.347,0.307,0,82.632
3.96,0,0.25,0.406,0.367,0.406,0.367,0,82.632
3.96,0,0.37,0.466,0.427,0.466,0.427,0,82.632
3.96,0,0.49,0.526,0.487,0.526,0.487,0,82.632
3.96,0,0.61,0.586,0.547,0.586,0.547,0,82.632
3.96,0,0.74,0.646,0.606,0.646,0.606,0,82.632
3.96,0,0.86,0.706,0.666,0.706,0.666,0,82.632
3.96,0,1,0.775,0.736,0.775,0.736,0,82.632
3.97,0,0,0.286,0.247,0.286,0.247,0,82.563
3.97,0,0.12,0.346,0.307,0.346,0.307,0,82.563
3.97,0,0.25,0.406,0.367,0.406,0.367,0,82.563
3.97,0,0.37,0.466,0.426,0.466,0.426,0,82.563
3.97,0,0.49,0.525,0.486,0.525,0.486,0,82.563
3.97,0,0.61,0.585,0.546,0.585,0.546,0,82.563
3.97,0,0.74,0.645,0.606,0.645,0.606,0,82.563
3.97,0,0.86,0.705,0.666,0.705,0.666,0,82.563
3.97,0,1,0.774,0.735,0.774,0.735,0,82.563
3.98,0,0,0.285,0.246,0.285,0.246,0,82.494
3.98,0,0.12,0.345,0.306,0.345,0.306,0,82.494
3.98,0,0.25,0.405,0.366,0.405,0.366,0,82.494
3.98,0,0.37,0.465,0.426,0.465,0.426,0,82.494
3.98,0,0.49,0.525,0.486,0.525,0.486,0,82.494
3.98,0,0.61,0.585,0.546,0.585,0.546,0,82.494
3.98,0,0.74,0.645,0.606,0.645,0.606,0,82.494
3.98,0,0.86,0.704,0.665,0.704,0.665,0,82.494
3.98,0,1,0.774,0.735,0.774,0.735,0,82.494
3.99,0,0,0.285,0.246,0.285,0.246,0,82.426
3.99,0,0.12,0.345,0.306,0.345,0.306,0,82.426
3.99,0,0.25,0.405,0.366,0.405,0.366,0,82.426
3.99,0,0.37,0.464,0.425,0.464,0.425,0,82.426
3.99,0,0.49,0.524,0.485,0.524,0.485,0,82.426
3.99,0,0.61,0.584,0.545,0.584,0.545,0,82.426
3.99,0,0.74,0.644,0.605,0.644,0.605,0,82.426
3.99,0,0.86,0.704,0.665,0.704,0.665,0,82.426
3.99,0,1,0.773,0.734,0.773,0.734,0,82.426
4,0,0,0.284,0.245,0.284,0.245,0,82.357
4,0,0.12,0.344,0.305,0.344,0.305,0,82.357
4,0,0.25,0.404,0.365,0.404,0.365,0,82.357
4,0,0.37,0.464,0.425,0.464,0.425,0,82.357
4,0,0.49,0.524,0.485,0.524,0.485,0,82.357
4,0,0.61,0.584,0.545,0.584,0.545,0,82.357
4,0,0.74,0.643,0.605,0.643,0.605,0,82.357
4,0,0.86,0.703,0.664,0.703,0.664,0,82.357
4,0,1,0.773,0.734,0.773,0.734,0,82.357
4.01,0,0,0.284,0.245,0.284,0.245,0,82.289
4.01,0,0.12,0.344,0.305,0.344,0.305,0,82.289
4.01,0,0.25,0.403,0.365,0.403,0.365,0,82.289
4.01,0,0.37,0.463,0.425,0.463,0.425,0,82.289
4.01,0,0.49,0.523,0.484,0.523,0.484,0,82.289
4.01,0,0.61,0.583,0.544,0.583,0.544,0,82.289
4.01,0,0.74,0.643,0.604,0.643,0.604,0,82.289
4.01,0,0.86,0.703,0.664,0.703,0.664,0,82.289
4.01,0,1,0.772,0.733,0.772,0.733,0,82.289
4.02,0,0,0.283,0.245,0.283,0.245,0,82.221
4.02,0,0.12,0.343,0.304,0.343,0.304,0,82.221
4.02,0,0.25,0.403,0.364,0.403,0.364,0,82.221
4.02,0,0.37,0.463,0.424,0.463,0.424,0,82.221
4.02,0,0.49,0.523,0.484,0.523,0.484,0,82.221
4.02,0,0.61,0.583,0.544,0.583,0.544,0,82.221
4.02,0,0.74,0.642,0.604,0.642,0.604,0,82.221
4.02,0,0.86,0.702,0.664,0.702,0.664,0,82.221
4.02,0,1,0.772,0.733,0.772,0.733,0,82.221
4.03,0,0,0.283,0.244,0.283,0.244,0,82.153
4.03,0,0.12,0.342,0.304,0.342,0.304,0,82.153
4.03,0,0.25,0.402,0.364,0.402,0.364,0,82.153
4.03,0,0.37,0.462,0.424,0.462,0.424,0,82.153
4.03,0,0.49,0.522,0.484,0.522,0.484,0,82.153
4.03,0,0.61,0.582,0.543,0.582,0.543,0,82.153
4.03,0,0.74,0.642,0.603,0.642,0.603,0,82.153
4.03,0,0.86,0.702,0.663,0.702,0.663,0,82.153
4.03,0,1,0.771,0.733,0.771,0.733,0,82.153
4.04,0,0,0.282,0.244,0.282,0.244,0,82.085
4.04,0,0.12,0.342,0.303,0.342,0.303,0,82.085
4.04,0,0.25,0.402,0.363,0.402,0.363,0,82.085
4.04,0,0.37,0.462,0.423,0.462,0.423,0,82.085
4.04,0,0.49,0.522,0.483,0.522,0.483,0,82.085
4.04,0,0.61,0.581,0.543,0.581,0.543,0,82.085
4.04,0,0.74,0.641,0.603,0.641,0.603,0,82.085
4.04,0,0.86,0.701,0.663,0.701,0.663,0,82.085
4.04,0,1,0.771,0.732,0.771,0.732,0,82.085
4.05,0,0,0.281,0.243,0.281,0.243,0,82.018
4.05,0,0.12,0.341,0.303,0.341,0.303,0,82.018
4.05,0,0.25,0.401,0.363,0.401,0.363,0,82.018
4.05,0,0.37,0.461,0.423,0.461,0.423,0,82.018
4.05,0,0.49,0.521,0.483,0.521,0.483,0,82.018
4.05,0,0.61,0.581,0.543,0.581,0.543,0,82.018
4.05,0,0.74,0.641,0.602,0.641,0.602,0,82.018
4.05,0,0.86,0.701,0.662,0.701,0.662,0,82.018
4.05,0,1,0.77,0.732,0.77,0.732,0,82.018
4.06,0,0,0.281,0.243,0.281,0.243,0,81.95
4.06,0,0.12,0.341,0.303,0.341,0.303,0,81.95
4.06,0,0.25,0.401,0.362,0.401,0.362,0,81.95
4.06,0,0.37,0.461,0.422,0.461,0.422,0,81.95
4.06,0,0.49,0.52,0.482,0.52,0.482,0,81.95
4.06,0,0.61,0.58,0.542,0.58,0.542,0,81.95
4.06,0,0.74,0.64,0.602,0.64,0.602,0,81.95
4.06,0,0.86,0.7,0.662,0.7,0.662,0,81.95
4.06,0,1,0.769,0.731,0.769,0.731,0,81.95
4.07,0,0,0.28,0.242,0.28,0.242,0,81.882
4.07,0,0.12,0.34,0.302,0.34,0.302,0,81.882
4.07,0,0.25,0.4,0.362,0.4,0.362,0,81.882
4.07,0,0.37,0.46,0.422,0.46,0.422,0,81.882
4.07,0,0.49,0.52,0.482,0.52,0.482,0,81.882
4.07,0,0.61,0.58,0.542,0.58,0.542,0,81.882
4.07,0,0.74,0.64,0.602,0.64,0.602,0,81.882
4.07,0,0.86,0.699,0.661,0.699,0.661,0,81.882
4.07,0,1,0.769,0.731,0.769,0.731,0,81.882
4.08,0,0,0.28,0.242,0.28,0.242,0,81.815
4.08,0,0.12,0.34,0.302,0.34,0.302,0,81.815
4.08,0,0.25,0.399,0.362,0.399,0.362,0,81.815
4.08,0,0.37,0.459,0.421,0.459,0.421,0,81.815
4.08,0,0.49,0.519,0.481,0.519,0.481,0,81.815
4.08,0,0.61,0.579,0.541,0.579,0.541,0,81.815
4.08,0,0.74,0.639,0.601,0.639,0.601,0,81.815
4.08,0,0.86,0.699,0.661,0.699,0.661,0,81.815
4.08,0,1,0.768,0.73,0.768,0.73,0,81.815
4.09,0,0,0.279,0.241,0.279,0.241,0,81.748
4.09,0,0.12,0.339,0.301,0.339,0.301,0,81.748
4.09,0,0.25,0.399,0.361,0.399,0.361,0,81.748
4.09,0,0.37,0.459,0.421,0.459,0.421,0,81.748
4.09,0,0.49,0.519,0.481,0.519,0.481,0,81.748
4.09,0,0.61,0.579,0.541,0.579,0.541,0,81.748
4.09,0,0.74,0.638,0.601,0.638,0.601,0,81.748
4.09,0,0.86,0.698,0.661,0.698,0.661,0,81.748
4.09,0,1,0.768,0.73,0.768,0.73,0,81.748
4.1,0,0,0.279,0.241,0.279,0.241,0,81.681
4.1,0,0.12,0.338,0.301,0.338,0.301,0,81.681
4.1,0,0.25,0.398,0.361,0.398,0.361,0,81.681
4.1,0,0.37,0.458,0.421,0.458,0.421,0,81.681
4.1,0,0.49,0.518,0.48,0.518,0.48,0,81.681
4.1,0,0.61,0.578,0.54,0.578,0.54,0,81.681
4.1,0,0.74,0.638,0.6,0.638,0.6,0,81.681
4.1,0,0.86,0.698,0.66,0.698,0.66,0,81.681
4.1,0,1,0.767,0.73,0.767,0.73,0,81.681
4.11,0,0,0.278,0.24,0.278,0.24,0,81.614
4.11,0,0.12,0.338,0.3,0.338,0.3,0,81.614
4.11,0,0.25,0.398,0.36,0.398,0.36,0,81.614
4.11,0,0.37,0.458,0.42,0.458,0.42,0,81.614
4.11,0,0.49,0.518,0.48,0.518,0.48,0,81.614
4.11,0,0.61,0.577,0.54,0.577,0.54,0,81.614
4.11,0,0.74,0.637,0.6,0.637,0.6,0,81.614
4.11,0,0.86,0.697,0.66,0.697,0.66,0,81.614
4.11,0,1,0.767,0.729,0.767,0.729,0,81.614
4.12,0,0,0.277,0.24,0.277,0.24,0,81.547
4.12,0,0.12,0.337,0.3,0.337,0.3,0,81.547
4.12,0,0.25,0.397,0.36,0.397,0.36,0,81.547
4.12,0,0.37,0.457,0.42,0.457,0.42,0,81.547
4.12,0,0.49,0.517,0.48,0.517,0.48,0,81.547
4.12,0,0.61,0.577,0.539,0.577,0.539,0,81.547
4.12,0,0.74,0.637,0.599,0.637,0.599,0,81.547
4.12,0,0.86,0.697,0.659,0.697,0.659,0,81.547
4.12,0,1,0.766,0.729,0.766,0.729,0,81.547
4.13,0,0,0.277,0.24,0.277,0.24,0,81.48
4.13,0,0.12,0.337,0.299,0.337,0.299,0,81.48
4.13,0,0.25,0.397,0.359,0.397,0.359,0,81.48
4.13,0,0.37,0.457,0.419,0.457,0.419,0,81.48
4.13,0,0.49,0.517,0.479,0.517,0.479,0,81.48
4.13,0,0.61,0.576,0.539,0.576,0.539,0,81.48
4.13,0,0.74,0.636,0.599,0.636,0.599,0,81.48
4.13,0,0.86,0.696,0.659,0.696,0.659,0,81.48
4.13,0,1,0.766,0.728,0.766,0.728,0,81.48
4.14,0,0,0.276,0.239,0.276,0.239,0,81.414
4.14,0,0.12,0.336,0.299,0.336,0.299,0,81.414
4.14,0,0.25,0.396,0.359,0.396,0.359,0,81.414
4.14,0,0.37,0.456,0.419,0.456,0.419,0,81.414
4.14,0,0.49,0.516,0.479,0.516,0.479,0,81.414
4.14,0,0.61,0.576,0.539,0.576,0.539,0,81.414
4.14,0,0.74,0.636,0.598,0.636,0.598,0,81.414
4.14,0,0.86,0.696,0.658,0.696,0.658,0,81.414
4.14,0,1,0.765,0.728,0.765,0.728,0,81.414
4.15,0,0,0.276,0.239,0.276,0.239,0,81.347
4.15,0,0.12,0.336,0.299,0.336,0.299,0,81.347
4.15,0,0.25,0.396,0.358,0.396,0.358,0,81.347
4.15,0,0.37,0.456,0.418,0.456,0.418,0,81.347
4.15,0,0.49,0.515,0.478,0.515,0.478,0,81.347
4.15,0,0.61,0.575,0.538,0.575,0.538,0,81.347
4.15,0,0.74,0.635,0.598,0.635,0.598,0,81.347
4.15,0,0.86,0.695,0.658,0.695,0.658,0,81.347
4.15,0,1,0.765,0.727,0.765,0.727,0,81.347
4.16,0,0,0.275,0.238,0.275,0.238,0,81.281
4.16,0,0.12,0.335,0.298,0.335,0.298,0,81.281
4.16,0,0.25,0.395,0.358,0.395,0.358,0,81.281
4.16,0,0.37,0.455,0.418,0.455,0.418,0,81.281
4.16,0,0.49,0.515,0.478,0.515,0.478,0,81.281
4.16,0,0.61,0.575,0.538,0.575,0.538,0,81.281
4.16,0,0.74,0.635,0.598,0.635,0.598,0,81.281
4.16,0,0.86,0.695,0.658,0.695,0.658,0,81.281
4.16,0,1,0.764,0.727,0.764,0.727,0,81.281
4.17,0,0,0.275,0.238,0.275,0.238,0,81.215
4.17,0,0.12,0.335,0.298,0.335,0.298,0,81.215
4.17,0,0.25,0.395,0.358,0.395,0.358,0,81.215
4.17,0,0.37,0.454,0.418,0.454,0.418,0,81.215
4.17,0,0.49,0.514,0.477,0.514,0.477,0,81.215
4.17,0,0.61,0.574,0.537,0.574,0.537,0,81.215
4.17,0,0.74,0.634,0.597,0.634,0.597,0,81.215
4.17,0,0.86,0.694,0.657,0.694,0.657,0,81.215
4.17,0,1,0.764,0.727,0.764,0.727,0,81.215
4.18,0,0,0.274,0.237,0.274,0.237,0,81.148
4.18,0,0.12,0.334,0.297,0.334,0.297,0,81.148
4.18,0,0.25,0.394,0.357,0.394,0.357,0,81.148
4.18,0,0.37,0.454,0.417,0.454,0.417,0,81.148
4.18,0,0.49,0.514,0.477,0.514,0.477,0,81.148
4.18,0,0.61,0.574,0.537,0.574,0.537,0,81.148
4.18,0,0.74,0.634,0.597,0.634,0.597,0,81.148
4.18,0,0.86,0.694,0.657,0.694,0.657,0,81.148
4.18,0,1,0.763,0.726,0.763,0.726,0,81.148
4.19,0,0,0.274,0.237,0.274,0.237,0,81.082
4.19,0,0.12,0.334,0.297,0.334,0.297,0,81.082
4.19,0,0.25,0.393,0.357,0.393,0.357,0,81.082
4.19,0,0.37,0.453,0.417,0.453,0.417,0,81.082
4.19,0,0.49,0.513,0.477,0.513,0.477,0,81.082
4.19,0,0.61,0.573,0.536,0.573,0.536,0,81.082
4.19,0,0.74,0.633,0.596,0.633,0.596,0,81.082
4.19,0,0.86,0.693,0.656,0.693,0.656,0,81.082
4.19,0,1,0.762,0.726,0.762,0.726,0,81.082
4.2,0,0,0.273,0.237,0.273,0.237,0,81.017
4.2,0,0.12,0.333,0.296,0.333,0.296,0,81.017
4.2,0,0.25,0.393,0.356,0.393,0.356,0,81.017
4.2,0,0.37,0.453,0.416,0.453,0.416,0,81.017
4.2,0,0.49,0.513,0.476,0.513,0.476,0,81.017
4.2,0,0.61,0.573,0.536,0.573,0.536,0,81.017
4.2,0,0.74,0.633,0.596,0.633,0.596,0,81.017
4.2,0,0.86,0.692,0.656,0.692,0.656,0,81.017
4.2,0,1,0.762,0.725,0.762,0.725,0,81.017
4.21,0,0,0.273,0.236,0.273,0.236,0,80.951
4.21,0,0.12,0.332,0.296,0.332,0.296,0,80.951
4.21,0,0.25,0.392,0.356,0.392,0.356,0,80.951
4.21,0,0.37,0.452,0.416,0.452,0.416,0,80.951
4.21,0,0.49,0.512,0.476,0.512,0.476,0,80.951
4.21,0,0.61,0.572,0.536,0.572,0.536,0,80.951
4.21,0,0.74,0.632,0.596,0.632,0.596,0,80.951
4.21,0,0.86,0.692,0.655,0.692,0.655,0,80.951
4.21,0,1,0.761,0.725,0.761,0.725,0,80.951
4.22,0,0,0.272,0.236,0.272,0.236,0,80.885
4.22,0,0.12,0.332,0.296,0.332,0.296,0,80.885
4.22,0,0.25,0.392,0.356,0.392,0.356,0,80.885
4.22,0,0.37,0.452,0.415,0.452,0.415,0,80.885
4.22,0,0.49,0.512,0.475,0.512,0.475,0,80.885
4.22,0,0.61,0.572,0.535,0.572,0.535,0,80.885
4.22,0,0.74,0.631,0.595,0.631,0.595,0,80.885
4.22,0,0.86,0.691,0.655,0.691,0.655,0,80.885
4.22,0,1,0.761,0.725,0.761,0.725,0,80.885
4.23,0,0,0.271,0.235,0.271,0.235,0,80.82
4.23,0,0.12,0.331,0.295,0.331,0.295,0,80.82
4.23,0,0.25,0.391,0.355,0.391,0.355,0,80.82
4.23,0,0.37,0.451,0.415,0.451,0.415,0,80.82
4.23,0,0.49,0.511,0.475,0.511,0.475,0,80.82
4.23,0,0.61,0.571,0.535,0.571,0.535,0,80.82
4.23,0,0.74,0.631,0.595,0.631,0.595,0,80.82
4.23,0,0.86,0.691,0.655,0.691,0.655,0,80.82
4.23,0,1,0.76,0.724,0.76,0.724,0,80.82
4.24,0,0,0.271,0.235,0.271,0.235,0,80.754
4.24,0,0.12,0.331,0.295,0.331,0.295,0,80.754
4.24,0,0.25,0.391,0.355,0.391,0.355,0,80.754
4.24,0,0.37,0.451,0.415,0.451,0.415,0,80.754
4.24,0,0.49,0.511,0.475,0.511,0.475,0,80.754
4.24,0,0.61,0.571,0.534,0.571,0.534,0,80.754
4.24,0,0.74,0.63,0.594,0.63,0.594,0,80.754
4.24,0,0.86,0.69,0.654,0.69,0.654,0,80.754
4.24,0,1,0.76,0.724,0.76,0.724,0,80.754
4.25,0,0,0.27,0.234,0.27,0.234,0,80.689
4.25,0,0.12,0.33,0.294,0.33,0.294,0,80.689
4.25,0,0.25,0.39,0.354,0.39,0.354,0,80.689
4.25,0,0.37,0.45,0.414,0.45,0.414,0,80.689
4.25,0,0.49,0.51,0.474,0.51,0.474,0,80.689
4.25,0,0.61,0.57,0.534,0.57,0.534,0,80.689
4.25,0,0.74,0.63,0.594,0.63,0.594,0,80.689
4.25,0,0.86,0.69,0.654,0.69,0.654,0,80.689
4.25,0,1,0.759,0.723,0.759,0.723,0,80.689
4.26,0,0,0.27,0.234,0.27,0.234,0,80.624
4.26,0,0.12,0.33,0.294,0.33,0.294,0,80.624
4.26,0,0.25,0.39,0.354,0.39,0.354,0,80.624
4.26,0,0.37,0.45,0.414,0.45,0.414,0,80.624
4.26,0,0.49,0.51,0.474,0.51,0.474,0,80.624
4.26,0,0.61,0.569,0.534,0.569,0.534,0,80.624
4.26,0,0.74,0.629,0.594,0.629,0.594,0,80.624
4.26,0,0.86,0.689,0.653,0.689,0.653,0,80.624
4.26,0,1,0.759,0.723,0.759,0.723,0,80.624
4.27,0,0,0.269,0.234,0.269,0.234,0,80.559
4.27,0,0.12,0.329,0.294,0.329,0.294,0,80.559
4.27,0,0.25,0.389,0.353,0.389,0.353,0,80.559
4.27,0,0.37,0.449,0.413,0.449,0.413,0,80.559
4.27,0,0.49,0.509,0.473,0.509,0.473,0,80.559
4.27,0,0.61,0.569,0.533,0.569,0.533,0,80.559
4.27,0,0.74,0.629,0.593,0.629,0.593,0,80.559
4.27,0,0.86,0.689,0.653,0.689,0.653,0,80.559
4.27,0,1,0.758,0.723,0.758,0.723,0,80.559
4.28,0,0,0.269,0.233,0.269,0.233,0,80.494
4.28,0,0.12,0.329,0.293,0.329,0.293,0,80.494
4.28,0,0.25,0.389,0.353,0.389,0.353,0,80.494
4.28,0,0.37,0.449,0.413,0.449,0.413,0,80.494
4.28,0,0.49,0.509,0.473,0.509,0.473,0,80.494
4.28,0,0.61,0.568,0.533,0.568,0.533,0,80.494
4.28,0,0.74,0.628,0.593,0.628,0.593,0,80.494
4.28,0,0.86,0.688,0.653,0.688,0.653,0,80.494
4.28,0,1,0.758,0.722,0.758,0.722,0,80.494
4.29,0,0,0.268,0.233,0.268,0.233,0,80.429
4.29,0,0.12,0.328,0.293,0.328,0.293,0,80.429
4.29,0,0.25,0.388,0.353,0.388,0.353,0,80.429
4.29,0,0.37,0.448,0.413,0.448,0.413,0,80.429
4.29,0,0.49,0.508,0.472,0.508,0.472,0,80.429
4.29,0,0.61,0.568,0.532,0.568,0.532,0,80.429
4.29,0,0.74,0.628,0.592,0.628,0.592,0,80.429
4.29,0,0.86,0.688,0.652,0.688,0.652,0,80.429
4.29,0,1,0.757,0.722,0.757,0.722,0,80.429
4.3,0,0,0.268,0.232,0.268,0.232,0,80.365
4.3,0,0.12,0.328,0.292,0.328,0.292,0,80.365
4.3,0,0.25,0.388,0.352,0.388,0.352,0,80.365
4.3,0,0.37,0.448,0.412,0.448,0.412,0,80.365
4.3,0,0.49,0.507,0.472,0.507,0.472,0,80.365
4.3,0,0.61,0.567,0.532,0.567,0.532,0,80.365
4.3,0,0.74,0.627,0.592,0.627,0.592,0,80.365
4.3,0,0.86,0.687,0.652,0.687,0.652,0,80.365
4.3,0,1,0.757,0.721,0.757,0.721,0,80.365
4.31,0,0,0.267,0.232,0.267,0.232,0,80.3
4.31,0,0.12,0.327,0.292,0.327,0.292,0,80.3
4.31,0,0.25,0.387,0.352,0.387,0.352,0,80.3
4.31,0,0.37,0.447,0.412,0.447,0.412,0,80.3
4.31,0,0.49,0.507,0.472,0.507,0.472,0,80.3
4.31,0,0.61,0.567,0.532,0.567,0.532,0,80.3
4.31,0,0.74,0.627,0.592,0.627,0.592,0,80.3
4.31,0,0.86,0.687,0.651,0.687,0.651,0,80.3
4.31,0,1,0.756,0.721,0.756,0.721,0,80.3
4.32,0,0,0.267,0.232,0.267,0.232,0,80.236
4.32,0,0.12,0.327,0.291,0.327,0.291,0,80.236
4.32,0,0.25,0.387,0.351,0.387,0.351,0,80.236
4.32,0,0.37,0.447,0.411,0.447,0.411,0,80.236
4.32,0,0.49,0.506,0.471,0.506,0.471,0,80.236
4.32,0,0.61,0.566,0.531,0.566,0.531,0,80.236
4.32,0,0.74,0.626,0.591,0.626,0.591,0,80.236
4.32,0,0.86,0.686,0.651,0.686,0.651,0,80.236
4.32,0,1,0.756,0.721,0.756,0.721,0,80.236
4.33,0,0,0.266,0.231,0.266,0.231,0,80.172
4.33,0,0.12,0.326,0.291,0.326,0.291,0,80.172
4.33,0,0.25,0.386,0.351,0.386,0.351,0,80.172
4.33,0,0.37,0.446,0.411,0.446,0.411,0,80.172
4.33,0,0.49,0.506,0.471,0.506,0.471,0,80.172
4.33,0,0.61,0.566,0.531,0.566,0.531,0,80.172
4.33,0,0.74,0.626,0.591,0.626,0.591,0,80.172
4.33,0,0.86,0.686,0.651,0.686,0.651,0,80.172
4.33,0,1,0.755,0.72,0.755,0.72,0,80.172
4.34,0,0,0.266,0.231,0.266,0.231,0,80.108
4.34,0,0.12,0.326,0.291,0.326,0.291,0,80.108
4.34,0,0.25,0.386,0.351,0.386,0.351,0,80.108
